City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Iwaki,JP,2022-10-02 06:46:38,37.05,140.8833,84.81,65,34,3.0
295,Centralia,US,2022-10-02 06:46:05,46.7162,-122.9543,62.26,87,0,0.0
296,Black River,JM,2022-10-02 06:46:39,18.0264,-77.8487,77.65,85,98,3.89
297,Natal,BR,2022-10-02 06:44:21,-5.795,-35.2094,73.62,88,20,4.61
298,Turukhansk,RU,2022-10-02 06:46:39,65.8167,87.9833,34.5,61,100,11.5
299,Roebourne,AU,2022-10-02 06:46:39,-20.7833,117.1333,86.83,29,0,24.38
300,Goderich,CA,2022-10-02 06:42:41,43.7501,-81.7165,53.92,76,0,12.66
301,Melfort,CA,2022-10-02 06:46:40,52.8667,-104.6177,50.13,57,0,12.66
302,Walvis Bay,NA,2022-10-02 06:46:40,-22.9575,14.5053,55.09,70,6,3.65
303,Grindavik,IS,2022-10-02 06:46:41,63.8424,-22.4338,46.35,93,100,29.93
304,Kupang,ID,2022-10-02 06:46:41,-10.1667,123.5833,84.96,67,31,6.17
305,Beniganj,IN,2022-10-02 06:46:41,27.2833,80.45,91.27,44,0,7.52
306,Mamallapuram,IN,2022-10-02 06:46:42,12.6264,80.1722,89.65,53,100,14.5
307,Karymskoye,RU,2022-10-02 06:46:42,51.6167,114.35,40.53,30,100,15.14
308,Suhbaatar,MN,2022-10-02 06:46:42,50.2314,106.2078,40.69,30,100,8.12
309,Ulladulla,AU,2022-10-02 06:46:43,-35.35,150.4667,58.17,65,9,5.1
310,Villa Carlos Paz,AR,2022-10-02 06:46:43,-31.4241,-64.4978,56.39,53,6,2.71
311,Kollam,IN,2022-10-02 06:46:43,8.8833,76.6,82.11,75,74,10.22
312,Jeremie,HT,2022-10-02 06:46:44,18.65,-74.1167,79.29,81,72,4.38
313,Kununurra,AU,2022-10-02 06:46:44,-15.7667,128.7333,82.38,57,100,6.91
314,Dan Khun Thot,TH,2022-10-02 06:46:45,15.2085,101.7714,79.86,85,100,5.44
315,Price,US,2022-10-02 06:46:45,39.5994,-110.8107,58.12,82,75,3.44
316,Manokwari,ID,2022-10-02 06:46:46,-0.8667,134.0833,83.7,68,100,7.43
317,Seddon,AU,2022-10-02 06:46:46,-37.8068,144.8916,65.86,55,20,13.8
318,Presidencia Roque Saenz Pena,AR,2022-10-02 06:46:46,-26.7852,-60.4388,55.85,71,0,6.38
319,Tokur,RU,2022-10-02 06:46:47,53.1333,132.9,35.82,97,100,8.43
320,Kinkala,CG,2022-10-02 06:46:47,-4.3614,14.7644,75.25,78,100,6.58
321,Limbe,CM,2022-10-02 06:47:47,4.0242,9.2149,77.09,87,100,2.19
322,Paita,PE,2022-10-02 06:47:48,-5.0892,-81.1144,61.63,88,18,11.95
323,Iguguno,TZ,2022-10-02 06:47:48,-4.5697,34.6275,77.9,38,74,11.18
324,Clyde River,CA,2022-10-02 06:47:49,70.4692,-68.5914,21.43,86,0,3.44
325,Tarquinia,IT,2022-10-02 06:47:49,42.2482,11.7553,69.58,72,0,4.36
326,Kastamonu,TR,2022-10-02 06:47:49,41.5,33.6667,60.82,38,100,5.19
327,Antalaha,MG,2022-10-02 06:47:50,-14.9003,50.2788,72.07,78,97,8.57
328,Iquique,CL,2022-10-02 06:47:50,-20.2208,-70.1431,57.24,65,18,4.72
329,Waddan,LY,2022-10-02 06:47:50,29.1614,16.139,79.86,68,7,11.72
330,Synya,RU,2022-10-02 06:47:51,65.3718,58.0387,39.07,95,100,7.9
331,Ayan,RU,2022-10-02 06:47:51,56.45,138.1667,40.32,80,100,6.71
332,Rubbestadneset,NO,2022-10-02 06:47:52,59.8147,5.2681,51.48,82,78,5.28
333,Krasnoselkup,RU,2022-10-02 06:47:52,65.7,82.4667,36.23,51,100,16.58
334,Igarka,RU,2022-10-02 06:47:52,67.4667,86.5833,34.93,55,30,8.39
335,Sao Filipe,CV,2022-10-02 06:47:53,14.8961,-24.4956,77.14,73,99,8.46
336,Pinahat,IN,2022-10-02 06:47:53,26.8839,78.3781,93.27,38,0,8.46
337,Kangaba,ML,2022-10-02 06:47:53,11.9333,-8.4167,71.74,89,99,0.2
338,Padang,ID,2022-10-02 06:44:04,-0.9492,100.3543,82.45,93,100,0.69
339,Kachug,RU,2022-10-02 06:47:54,53.9606,105.8817,34.81,59,100,10.47
340,Ambilobe,MG,2022-10-02 06:47:54,-13.2,49.05,88.56,28,0,6.67
341,Urengoy,RU,2022-10-02 06:47:55,65.9667,78.3667,36.64,53,95,15.55
342,Williams Lake,CA,2022-10-02 06:47:55,52.1415,-122.1445,58.57,84,0,4.61
343,Marawi,PH,2022-10-02 06:47:55,7.9986,124.2928,77.49,84,99,3.56
344,Baculin,PH,2022-10-02 06:47:56,7.4525,126.5842,85.03,70,34,5.84
345,Santa Maria,BR,2022-10-02 06:47:56,-29.6842,-53.8069,51.37,95,0,3.18
346,Los Llanos De Aridane,ES,2022-10-02 06:47:57,28.6585,-17.9182,65.95,89,75,8.05
347,San Jose,US,2022-10-02 06:47:24,37.3394,-121.895,64.27,80,75,5.75
348,Kyakhta,RU,2022-10-02 06:47:57,50.3508,106.4494,38.77,30,100,12.55
349,Sao Borja,BR,2022-10-02 06:47:57,-28.6606,-56.0044,53.94,92,0,4.97
350,Sarkand,KZ,2022-10-02 06:47:58,45.41,79.9186,54.39,13,0,6.89
351,Ardesen,TR,2022-10-02 06:47:58,41.1911,40.9875,76.08,47,9,1.97
352,Zemio,CF,2022-10-02 06:47:59,5.0314,25.1361,74.98,83,100,3.13
353,Saint-Leu,RE,2022-10-02 06:47:59,-21.15,55.2833,76.06,66,35,1.61
354,Tauranga,NZ,2022-10-02 06:47:59,-37.6861,176.1667,62.94,90,96,7.0
355,Chone,EC,2022-10-02 06:48:00,-0.6833,-80.1,70.83,85,89,4.05
356,Chandil,IN,2022-10-02 06:48:00,22.9667,86.05,89.4,80,100,6.51
357,Northam,GB,2022-10-02 06:48:01,51.0333,-4.2167,54.25,90,100,10.04
358,Rio Gallegos,AR,2022-10-02 06:48:01,-51.6226,-69.2181,28.45,86,0,3.44
359,Hualmay,PE,2022-10-02 06:48:02,-11.0964,-77.6139,61.05,86,54,9.71
360,Nanzhang,CN,2022-10-02 06:48:03,31.7765,111.8386,102.06,30,47,4.94
361,Linhares,BR,2022-10-02 06:48:03,-19.3911,-40.0722,65.07,84,85,2.77
362,Banon,ES,2022-10-02 06:48:04,40.8382,-1.1909,54.66,67,0,0.0
363,Chumikan,RU,2022-10-02 06:48:04,54.7183,135.315,42.01,73,100,2.59
364,Fonte Boa,BR,2022-10-02 06:48:04,-2.4959,-66.2662,71.67,99,100,1.45
365,Bayan,CN,2022-10-02 06:48:05,46.0833,127.4,72.72,59,86,6.98
366,Talcahuano,CL,2022-10-02 06:48:05,-36.7167,-73.1167,51.48,93,100,8.05
367,Itarema,BR,2022-10-02 06:48:06,-2.9248,-39.9167,77.18,83,25,15.64
368,Steinbach,DE,2022-10-02 06:49:06,50.1667,8.5667,56.64,93,100,6.91
369,Camacha,PT,2022-10-02 06:49:06,33.0833,-16.3333,65.62,73,40,10.36
370,Karratha,AU,2022-10-02 06:49:07,-20.7377,116.8463,84.25,32,0,25.39
371,Gao,ML,2022-10-02 06:49:07,16.6362,1.637,84.72,46,18,6.15
372,Gold Coast,AU,2022-10-02 06:49:08,-28.0,153.4333,64.99,79,100,10.36
373,Aykhal,RU,2022-10-02 06:49:09,66.0,111.5,25.27,93,100,16.87
374,Sao Joao Da Barra,BR,2022-10-02 06:44:59,-21.6403,-41.0511,67.84,85,0,9.8
375,Sagauli,IN,2022-10-02 06:49:09,26.7833,84.7333,92.19,47,0,5.39
376,Saint-Joseph,RE,2022-10-02 06:49:10,-21.3667,55.6167,75.58,64,18,10.31
377,Ingham,US,2022-10-02 06:49:10,42.6,-84.3833,57.06,86,100,9.22
378,Champerico,GT,2022-10-02 06:49:11,14.3,-91.9167,76.96,86,100,6.4
379,Dondo,MZ,2022-10-02 06:49:11,-19.6094,34.7431,74.71,47,0,3.36
380,Ondangwa,NA,2022-10-02 06:49:12,-17.9167,15.95,73.4,21,0,3.44
381,Xiongzhou,CN,2022-10-02 06:49:12,25.1167,114.3,100.38,32,20,7.65
382,Adrar,MR,2022-10-02 06:49:13,20.5022,-10.0711,75.79,28,5,7.81
383,Hobyo,SO,2022-10-02 06:49:13,5.3505,48.5268,82.0,65,6,18.52
384,Sungaipenuh,ID,2022-10-02 06:49:13,-2.0833,101.3833,68.47,93,99,1.41
385,Huarmey,PE,2022-10-02 06:49:14,-10.0681,-78.1522,61.7,87,55,8.03
386,Kangaatsiaq,GL,2022-10-02 06:49:14,68.3065,-53.4641,32.18,77,100,4.9
387,Raudeberg,NO,2022-10-02 06:49:15,61.9875,5.1352,50.86,46,33,14.54
388,Karaton,ID,2022-10-02 06:49:15,-6.3424,106.1045,84.9,68,82,3.62
389,Souillac,MU,2022-10-02 06:49:15,-20.5167,57.5167,75.58,53,75,11.5
390,Matagami,CA,2022-10-02 06:47:35,49.7502,-77.6328,30.31,93,0,3.44
391,Vao,NC,2022-10-02 06:49:16,-22.6667,167.4833,70.23,75,100,1.77
392,Yinchuan,CN,2022-10-02 06:49:16,38.4681,106.2731,76.57,24,100,7.23
393,Port Macquarie,AU,2022-10-02 06:49:17,-31.4333,152.9167,61.9,64,28,7.56
394,Marienburg,PL,2022-10-02 06:49:17,54.0359,19.0266,52.84,74,99,14.61
395,Mumford,GH,2022-10-02 06:49:18,5.2618,-0.759,75.56,90,87,5.61
396,Kawalu,ID,2022-10-02 06:49:18,-7.3817,108.2082,80.24,83,97,3.69
397,Lazaro Cardenas,MX,2022-10-02 06:49:18,17.9583,-102.2,76.6,89,100,5.01
398,Rafai,CF,2022-10-02 06:49:19,4.95,23.9167,73.99,88,100,3.04
399,Lavrentiya,RU,2022-10-02 06:49:19,65.5833,-171.0,34.14,82,8,9.28
400,Paamiut,GL,2022-10-02 06:49:20,61.994,-49.6678,36.55,69,100,8.08
401,Tatarsk,RU,2022-10-02 06:49:20,55.219,75.9828,42.1,47,6,1.59
402,Porto Novo,BJ,2022-10-02 06:44:32,6.4965,2.6036,76.82,91,100,3.33
403,Vestmanna,FO,2022-10-02 06:49:21,62.1564,-7.1664,49.12,81,100,18.41
404,Mino,JP,2022-10-02 06:49:21,34.8269,135.4706,86.85,43,20,8.05
405,Sumenep,ID,2022-10-02 06:49:21,-7.0167,113.8667,87.04,62,80,5.59
406,Kinlochleven,GB,2022-10-02 06:49:22,56.7115,-4.9661,51.3,92,90,6.4
407,Karrapur,IN,2022-10-02 06:49:22,23.95,78.85,86.27,50,60,11.05
408,Grand Forks,US,2022-10-02 06:45:40,47.9417,-97.4337,56.93,87,100,4.61
409,Thessalon,CA,2022-10-02 06:49:23,46.2501,-83.5666,44.89,70,0,13.29
410,Assiniboia,CA,2022-10-02 06:49:23,49.6334,-105.9845,53.42,76,100,6.91
411,Hvolsvollur,IS,2022-10-02 06:49:24,63.7533,-20.2243,45.73,83,100,18.66
412,Bengkulu,ID,2022-10-02 06:49:19,-3.8004,102.2655,79.97,84,100,8.61
413,Imeni Zhelyabova,RU,2022-10-02 06:50:24,58.9544,36.5956,44.64,92,100,9.48
414,Biak,ID,2022-10-02 06:50:24,-0.9131,122.8766,84.4,63,97,4.61
415,Coahuayana,MX,2022-10-02 06:50:25,18.7333,-103.6833,75.27,93,100,4.29
416,Solnechnyy,RU,2022-10-02 06:50:25,50.7214,136.6319,48.56,80,100,10.13
417,Kichera,RU,2022-10-02 06:50:26,55.9375,110.0997,32.7,50,99,5.03
418,Palamos,ES,2022-10-02 06:50:26,41.8484,3.1291,62.02,71,18,6.24
419,Huainan,CN,2022-10-02 06:50:26,32.6264,116.9969,103.26,25,45,10.38
420,Gemena,CD,2022-10-02 06:50:27,3.25,19.7667,76.14,88,27,3.53
421,Sistranda,NO,2022-10-02 06:50:27,63.7256,8.834,49.96,81,100,5.84
422,Havelock,US,2022-10-02 06:50:27,34.8791,-76.9013,67.98,91,0,3.42
423,Leeston,NZ,2022-10-02 06:50:28,-43.7667,172.3,48.36,71,96,9.15
424,Kutum,SD,2022-10-02 06:50:28,14.2,24.6667,81.97,39,16,3.24
425,Broken Hill,AU,2022-10-02 06:50:26,-31.95,141.4333,69.58,27,100,12.59
426,Arlit,NE,2022-10-02 06:50:29,18.7369,7.3853,90.79,27,5,9.24
427,Bahia Blanca,AR,2022-10-02 06:47:42,-38.7196,-62.2724,54.73,73,85,7.49
428,Choix,MX,2022-10-02 06:50:29,26.7092,-108.3219,72.79,63,0,4.25
429,Fairbanks,US,2022-10-02 06:46:31,64.8378,-147.7164,44.56,89,100,0.0
430,Dormidontovka,RU,2022-10-02 06:50:30,47.7702,134.9076,64.51,66,100,8.66
431,Plettenberg Bay,ZA,2022-10-02 06:50:30,-34.0527,23.3716,67.12,62,6,5.19
432,Chyhyryn,UA,2022-10-02 06:50:30,49.0838,32.6555,62.82,92,100,18.45
433,Sebaste,PH,2022-10-02 06:50:31,11.5901,122.0945,83.12,69,99,14.41
434,Noumea,NC,2022-10-02 06:50:31,-22.2763,166.4572,75.99,99,100,1.43
435,Wawa,NG,2022-10-02 06:50:32,9.9022,4.4192,73.11,91,100,4.74
436,Westport,US,2022-10-02 06:45:45,41.1415,-73.3579,61.63,60,100,13.8
437,Mozarlandia,BR,2022-10-02 06:50:32,-14.7447,-50.5706,80.76,48,68,6.62
438,Tual,ID,2022-10-02 06:50:32,-5.6667,132.75,82.6,72,71,6.26
439,Waverly,US,2022-10-02 06:46:07,42.7392,-84.6208,57.36,86,100,11.5
440,Chengde,CN,2022-10-02 06:50:33,40.9725,117.9361,63.54,83,100,3.02
441,Tazovskiy,RU,2022-10-02 06:50:33,67.4667,78.7,34.95,63,100,13.44
442,Phalombe,MW,2022-10-02 06:50:34,-15.8064,35.6507,81.21,34,0,4.07
443,Roald,NO,2022-10-02 06:50:34,62.5833,6.1333,54.34,93,0,4.61
444,Shaturtorf,RU,2022-10-02 06:50:35,55.5672,39.4169,50.47,81,100,8.88
445,Nanakuli,US,2022-10-02 06:50:35,21.3906,-158.1547,80.55,73,0,4.61
446,Mosalsk,RU,2022-10-02 06:50:35,54.4881,34.9817,49.77,76,100,2.42
447,Iki-Burul,RU,2022-10-02 06:50:36,45.8208,44.6472,74.7,40,100,14.74
448,Bodden Town,KY,2022-10-02 06:50:36,19.2833,-81.25,80.92,74,63,7.11
449,Hamilton,US,2022-10-02 06:45:40,39.1834,-84.5333,58.89,68,0,10.36
450,Nome,US,2022-10-02 06:46:10,64.5011,-165.4064,37.47,71,0,9.22
451,Sayat,TM,2022-10-02 06:50:37,38.7839,63.8803,66.07,14,0,13.13
452,Fuerte,PH,2022-10-02 06:50:37,17.5381,120.3644,84.15,69,75,2.98
453,Arys,KZ,2022-10-02 06:50:38,42.4252,68.795,64.96,16,0,3.29
454,Yenagoa,NG,2022-10-02 06:50:38,4.9247,6.2642,75.58,93,100,2.44
455,Shenjiamen,CN,2022-10-02 06:50:38,29.9576,122.298,79.38,84,27,19.39
456,Gweta,BW,2022-10-02 06:50:39,-20.1833,25.2333,81.79,15,0,13.67
457,Mackenzie,CA,2022-10-02 06:50:39,55.2999,-123.1698,68.22,45,100,13.8
458,Srednekolymsk,RU,2022-10-02 06:51:39,67.45,153.6833,27.7,75,100,5.23
459,Marsh Harbour,BS,2022-10-02 06:51:40,26.5412,-77.0636,80.96,76,0,4.88
460,La Baule-Escoublac,FR,2022-10-02 06:51:40,47.2922,-2.364,62.26,97,100,12.66
461,Changli,CN,2022-10-02 06:51:40,39.7042,119.1506,64.89,89,100,9.86
462,Atasu,KZ,2022-10-02 06:51:41,48.6814,71.6433,47.21,23,0,12.17
463,Khandbari,NP,2022-10-02 06:51:41,27.3747,87.2039,83.8,56,3,4.23
464,Aptos,US,2022-10-02 06:51:42,36.9772,-121.8994,63.21,81,100,0.0
465,Marfino,RU,2022-10-02 06:51:42,55.7028,37.3822,51.94,83,75,13.42
466,Shelburne,CA,2022-10-02 06:51:42,44.0787,-80.2041,46.85,81,0,12.01
467,Bartica,GY,2022-10-02 06:51:43,6.4,-58.6167,77.32,99,63,1.16
468,Pirovskoye,RU,2022-10-02 06:51:43,57.6267,92.2658,34.61,69,100,8.52
469,North Bend,US,2022-10-02 06:51:43,43.4065,-124.2243,55.92,98,100,4.61
470,Manta,EC,2022-10-02 06:51:44,-0.95,-80.7333,69.58,88,100,6.91
471,Qasigiannguit,GL,2022-10-02 06:51:44,68.8193,-51.1922,20.05,83,94,4.21
472,Congonhas,BR,2022-10-02 06:51:45,-20.4997,-43.8578,61.36,97,4,2.59
473,Fort-Shevchenko,KZ,2022-10-02 06:51:45,44.5086,50.263,70.32,46,0,25.26
474,Lodwar,KE,2022-10-02 06:51:45,3.1191,35.5973,87.55,37,7,15.86
475,Zaozerne,UA,2022-10-02 06:51:46,45.1582,33.2787,70.52,71,100,12.62
476,Djambala,CG,2022-10-02 06:51:46,-2.5447,14.7533,71.73,84,100,5.14
477,Grande Prairie,CA,2022-10-02 06:48:37,55.1667,-118.8027,53.78,66,0,10.36
478,Mountain Home,US,2022-10-02 06:51:47,43.133,-115.6912,54.88,44,0,6.91
479,Anzio,IT,2022-10-02 06:51:47,41.4853,12.6179,69.01,62,0,6.26
480,Sarankhola,BD,2022-10-02 06:51:47,22.3082,89.7897,78.73,93,100,4.54
481,Sosnovo-Ozerskoye,RU,2022-10-02 06:51:48,52.5249,111.5418,32.14,39,100,19.57
482,Ust-Tsilma,RU,2022-10-02 06:51:48,65.441,52.1498,43.61,94,100,5.48
483,Koungou,YT,2022-10-02 06:51:49,-12.7336,45.2042,82.11,61,75,4.61
484,Caravelas,BR,2022-10-02 06:51:49,-17.7125,-39.2481,69.28,83,0,3.8
485,Kindu,CD,2022-10-02 06:51:49,-2.95,25.95,76.35,72,100,2.51
486,Matara,LK,2022-10-02 06:51:50,5.9485,80.5353,83.75,75,84,16.89
487,Flinders,AU,2022-10-02 06:51:50,-34.5833,150.8552,62.06,72,16,5.08
488,Trinidad,BO,2022-10-02 06:51:50,-14.8333,-64.9,72.05,64,61,2.53
489,Morehead,US,2022-10-02 06:51:51,37.2711,-87.1764,56.98,88,0,0.0
490,Komatipoort,ZA,2022-10-02 06:51:51,-25.4332,31.9548,77.05,65,93,5.1
491,Tura,IN,2022-10-02 06:51:51,25.5198,90.2201,83.44,77,100,2.66
492,Zhanaozen,KZ,2022-10-02 06:51:52,43.3,52.8,67.39,21,12,18.75
493,Tarata,BO,2022-10-02 06:51:52,-17.6167,-66.0167,57.67,68,8,2.37
494,Gushikawa,JP,2022-10-02 06:51:53,26.3544,127.8686,87.8,63,0,11.5
495,Gwadar,PK,2022-10-02 06:51:53,25.1216,62.3254,82.63,67,0,7.2
496,Novomalorossiyskaya,RU,2022-10-02 06:51:53,45.6348,39.8948,77.31,42,47,7.9
497,Dakar,SN,2022-10-02 06:51:54,14.6937,-17.4441,80.73,78,40,2.3
498,Whitehorse,CA,2022-10-02 06:51:54,60.7161,-135.0538,48.97,48,0,11.5
499,San-Pedro,CI,2022-10-02 06:51:55,4.7485,-6.6363,74.55,93,100,3.2
500,Sergeyevka,KZ,2022-10-02 06:51:55,53.88,67.4158,43.7,28,9,7.18
501,Puerto Baquerizo Moreno,EC,2022-10-02 06:51:55,-0.9,-89.6,67.15,89,100,11.1
502,La Ronge,CA,2022-10-02 06:51:56,55.1001,-105.2842,52.05,76,0,10.36
503,Kaeo,NZ,2022-10-02 06:50:10,-35.1,173.7833,62.33,90,76,12.5
504,Lata,PT,2022-10-02 06:51:56,40.1629,-8.3327,58.69,51,15,4.43
505,San Carlos De Bariloche,AR,2022-10-02 06:48:02,-41.1456,-71.3082,49.01,62,0,5.75
506,Lewiston,US,2022-10-02 06:52:57,44.1003,-70.2148,53.78,86,0,13.8
507,Flin Flon,CA,2022-10-02 06:52:57,54.7682,-101.865,46.04,66,95,5.97
508,Akdepe,TM,2022-10-02 06:52:57,42.0551,59.3788,57.29,15,100,14.81
509,Ligayan,PH,2022-10-02 06:52:58,4.6533,119.4706,84.31,67,62,3.29
510,Port Hardy,CA,2022-10-02 06:52:58,50.6996,-127.4199,53.6,100,0,4.61
511,Lujiang,CN,2022-10-02 06:52:59,31.2581,117.2817,101.43,27,1,14.27
512,Kisangani,CD,2022-10-02 06:52:59,0.5167,25.2,74.03,90,100,1.97
513,Khatukay,RU,2022-10-02 06:52:59,45.1889,39.6664,67.98,46,81,5.7
514,Jumla,NP,2022-10-02 06:53:00,29.2747,82.1838,68.29,63,45,5.5
515,Cockburn Town,TC,2022-10-02 06:53:00,21.4612,-71.1419,82.63,77,84,18.32
516,Comodoro Rivadavia,AR,2022-10-02 06:50:42,-45.8667,-67.5,42.66,81,0,1.14
517,Iranshahr,IR,2022-10-02 06:53:01,27.2025,60.6848,95.34,13,0,11.5
518,Meulaboh,ID,2022-10-02 06:53:01,4.1363,96.1285,84.92,67,95,11.23
519,Oktyabrskiy,RU,2022-10-02 06:53:01,54.4815,53.471,54.43,48,100,17.13
520,Birao,CF,2022-10-02 06:53:02,10.2849,22.7882,82.26,70,52,3.29
521,Hornepayne,CA,2022-10-02 06:53:02,49.2138,-84.7705,31.51,90,0,4.18
522,Kibaya,TZ,2022-10-02 06:53:03,-5.3,36.5667,68.63,48,35,5.41
523,Deputatskiy,RU,2022-10-02 06:53:03,69.3,139.9,6.28,96,43,3.69
524,Aleksandrov Gay,RU,2022-10-02 06:53:04,50.147,48.5704,71.62,54,69,12.24
525,Villazon,BO,2022-10-02 06:53:04,-22.0866,-65.5942,39.09,85,1,2.48
526,Maningrida,AU,2022-10-02 06:53:04,-12.0667,134.2667,86.72,52,89,13.06
527,Kieta,PG,2022-10-02 06:53:05,-6.2167,155.6333,81.03,81,41,3.62
528,Samarai,PG,2022-10-02 06:53:05,-10.6167,150.6667,82.58,76,11,10.31
529,Brae,GB,2022-10-02 06:53:06,60.3964,-1.353,52.23,84,21,20.18
530,Batagay-Alyta,RU,2022-10-02 06:53:06,67.8006,130.4114,19.11,84,95,1.07
531,Benjamin Hill,MX,2022-10-02 06:53:06,30.1667,-111.1,68.72,61,98,3.83
532,Helena,US,2022-10-02 06:50:25,46.5927,-112.0361,51.17,92,100,3.0
533,Bundaberg,AU,2022-10-02 06:53:08,-24.85,152.35,63.21,96,97,1.99
534,Waipawa,NZ,2022-10-02 06:53:09,-41.4122,175.5153,47.89,98,100,9.35
535,Gasa,PS,2022-10-02 06:53:09,31.5,34.4667,81.88,71,0,5.32
536,Marsa Matruh,EG,2022-10-02 06:53:09,31.3525,27.2453,79.0,78,0,6.91
537,Aripuana,BR,2022-10-02 06:53:10,-9.1667,-60.6333,69.35,98,99,1.77
538,Srikakulam,IN,2022-10-02 06:53:10,18.3,83.9,89.51,63,100,7.38
539,Hami,CN,2022-10-02 06:53:11,42.8,93.45,54.82,14,96,10.04
540,Lakhdenpokhya,RU,2022-10-02 06:53:11,61.5198,30.1992,46.13,78,24,1.92
541,Karpinsk,RU,2022-10-02 06:53:12,59.7654,60.0085,44.6,73,100,7.31
542,Tagusao,PH,2022-10-02 06:53:12,9.1924,117.8141,84.7,72,100,5.37
543,Byron Bay,AU,2022-10-02 06:53:12,-28.65,153.6167,59.94,87,97,6.04
544,Honiara,SB,2022-10-02 06:50:49,-9.4333,159.95,80.55,83,100,3.56
545,Jamsa,FI,2022-10-02 06:53:13,61.8642,25.19,44.15,87,75,3.15
546,Ilo,PE,2022-10-02 06:53:13,-17.6394,-71.3375,58.93,81,31,6.98
547,Plerin,FR,2022-10-02 06:53:14,48.5425,-2.7798,62.92,90,100,11.5
548,Obukhiv,UA,2022-10-02 06:53:14,50.11,30.6227,56.59,93,100,11.05
549,Orimattila,FI,2022-10-02 06:53:14,60.8049,25.7296,44.65,86,79,3.91
550,Karoi,ZW,2022-10-02 06:53:15,-16.8099,29.6925,78.04,27,0,11.41
551,Oruro,BO,2022-10-02 06:54:15,-17.9833,-67.15,42.31,69,96,5.55
552,Sao Mateus Do Maranhao,BR,2022-10-02 06:54:16,-4.0417,-44.475,71.8,95,3,2.26
553,Salinas,US,2022-10-02 06:53:29,36.6777,-121.6555,62.42,77,100,3.44
